시도,합계,월,시군구
대전광역시,6756091,201807,대전광역시
부산광역시,28886356,201807,부산광역시
서울특별시,121103450,201807,서울특별시
세종특별자치시,646914,201807,세종특별자치시
울산광역시,3750712,201807,울산광역시
인천광역시,17800195,201807,인천광역시
경기도,210574,201807,가평
경기도,7365118,201807,고양
경기도,574647,201807,과천
경기도,2944853,201807,광명
경기도,1725990,201807,광주
경기도,1444207,201807,구리
경기도,2437184,201807,군포
경기도,1820405,201807,김포
경기도,3724508,201807,남양주
경기도,507416,201807,동두천
경기도,7181654,201807,부천
경기도,9008039,201807,성남
경기도,8009072,201807,수원
경기도,2114201,201807,시흥
경기도,3873178,201807,안산
경기도,441820,201807,안성
경기도,5364551,201807,안양
경기도,1143450,201807,양주
경기도,282876,201807,양평
경기도,203758,201807,여주
경기도,87507,201807,연천
경기도,1003922,201807,오산
경기도,5575260,201807,용인
경기도,977352,201807,의왕
경기도,3307079,201807,의정부
경기도,451514,201807,이천
경기도,1988625,201807,파주
경기도,1699169,201807,평택
경기도,428879,201807,포천
경기도,1292753,201807,하남
경기도,2572753,201807,화성
강원특별자치도,422364,201807,강릉
강원특별자치도,37694,201807,고성
강원특별자치도,128574,201807,동해
강원특별자치도,27801,201807,삼척
강원특별자치도,165866,201807,속초
강원특별자치도,11683,201807,양구
강원특별자치도,31885,201807,양양
강원특별자치도,10834,201807,영월
강원특별자치도,801570,201807,원주
강원특별자치도,13908,201807,인제
강원특별자치도,16908,201807,정선
강원특별자치도,25562,201807,철원
강원특별자치도,674495,201807,춘천
강원특별자치도,45373,201807,태백
강원특별자치도,11725,201807,평창
강원특별자치도,41857,201807,홍천
강원특별자치도,14845,201807,화천
강원특별자치도,33626,201807,횡성
충청북도,29814,201807,괴산
충청북도,30092,201807,단양
충청북도,36591,201807,보은
충청북도,53043,201807,옥천
충청북도,2417,201807,음성
충청북도,170859,201807,제천
충청북도,96229,201807,증평
충청북도,89080,201807,진천
충청북도,2357309,201807,청주
충청북도,13659,201807,충주
충청남도,70471,201807,계룡
충청남도,168783,201807,공주
충청남도,45648,201807,금산
충청남도,144999,201807,논산
충청남도,216044,201807,당진
충청남도,159286,201807,보령
충청남도,66833,201807,부여
충청남도,204455,201807,서산
충청남도,37716,201807,서천
충청남도,668177,201807,아산
충청남도,89201,201807,예산
충청남도,2261575,201807,천안
충청남도,17062,201807,청양
충청남도,48152,201807,태안
충청남도,81621,201807,홍성
전라북도,43,201807,고창
전라북도,330662,201807,군산
전라북도,56187,201807,김제
전라북도,60402,201807,남원
전라북도,519,201807,무주
전라북도,26358,201807,부안
전라북도,22807,201807,순창
전라북도,160521,201807,완주
전라북도,515974,201807,익산
전라북도,12555,201807,임실
전라북도,144,201807,장수
전라북도,1648971,201807,전주
전라북도,94192,201807,정읍
전라북도,38311,201807,진안
전라남도,2488,201807,강진
전라남도,19739,201807,고흥
전라남도,3781,201807,곡성
전라남도,157135,201807,광양
전라남도,7821,201807,구례
전라남도,428336,201807,나주
전라남도,93717,201807,담양
전라남도,455170,201807,목포
전라남도,79998,201807,무안
전라남도,30313,201807,보성
전라남도,685569,201807,순천
전라남도,5857,201807,신안
전라남도,770889,201807,여수
전라남도,11796,201807,영광
전라남도,30984,201807,영암
전라남도,6516,201807,완도
전라남도,47980,201807,장성
전라남도,15,201807,장흥
전라남도,36005,201807,함평
전라남도,11263,201807,해남
전라남도,237312,201807,화순
경상북도,1111863,201807,경산
경상북도,467760,201807,경주
경상북도,35375,201807,고령
경상북도,695256,201807,구미
경상북도,14,201807,군위
경상북도,206807,201807,김천
경상북도,41039,201807,문경
경상북도,4812,201807,봉화
경상북도,31896,201807,상주
경상북도,18616,201807,성주
경상북도,307508,201807,안동
경상북도,2,201807,영덕
경상북도,87019,201807,영주
경상북도,142967,201807,영천
경상북도,31793,201807,예천
경상북도,11057,201807,울릉
경상북도,20508,201807,울진
경상북도,13666,201807,의성
경상북도,12671,201807,청도
경상북도,178,201807,청송
경상북도,71469,201807,칠곡
경상북도,900924,201807,포항
경상남도,426146,201807,거제
경상남도,1810,201807,고성
경상남도,1794511,201807,김해
경상남도,1647,201807,남해
경상남도,74267,201807,밀양
경상남도,51820,201807,사천
경상남도,133,201807,산청
경상남도,1709892,201807,양산
경상남도,2016,201807,의령
경상남도,1073335,201807,진주
경상남도,375,201807,창녕
경상남도,3508731,201807,창원
경상남도,407666,201807,통영
경상남도,831,201807,하동
경상남도,49146,201807,함안
경상남도,321,201807,합천
제주특별자치도,509578,201807,서귀포
제주특별자치도,1612283,201807,제주
광주광역시,5361533,201808,광주광역시
대구광역시,12733313,201808,대구광역시
대전광역시,6542398,201808,대전광역시
부산광역시,28275681,201808,부산광역시
서울특별시,118114174,201808,서울특별시
세종특별자치시,625207,201808,세종특별자치시
울산광역시,3602874,201808,울산광역시
인천광역시,17234559,201808,인천광역시
경기도,219350,201808,가평
경기도,7131956,201808,고양
경기도,558748,201808,과천
경기도,2886470,201808,광명
경기도,1663111,201808,광주
경기도,1402184,201808,구리
경기도,2366772,201808,군포
경기도,1754186,201808,김포
경기도,3597016,201808,남양주
경기도,492892,201808,동두천
경기도,6979397,201808,부천
경기도,8744926,201808,성남
경기도,7775579,201808,수원
경기도,2040326,201808,시흥
경기도,3752000,201808,안산
경기도,419302,201808,안성
경기도,5194105,201808,안양
경기도,1102259,201808,양주
경기도,277056,201808,양평
경기도,194635,201808,여주
경기도,83691,201808,연천
경기도,965656,201808,오산
경기도,5390871,201808,용인
경기도,949978,201808,의왕
경기도,3199169,201808,의정부
경기도,438237,201808,이천
경기도,1917794,201808,파주
경기도,1644371,201808,평택
경기도,418943,201808,포천
경기도,1253469,201808,하남
경기도,2481118,201808,화성
강원특별자치도,442122,201808,강릉
강원특별자치도,38030,201808,고성
강원특별자치도,118459,201808,동해
강원특별자치도,26732,201808,삼척
강원특별자치도,164425,201808,속초
강원특별자치도,10860,201808,양구
강원특별자치도,31236,201808,양양
강원특별자치도,10733,201808,영월
강원특별자치도,766246,201808,원주
강원특별자치도,13965,201808,인제
강원특별자치도,15935,201808,정선
강원특별자치도,24627,201808,철원
강원특별자치도,641939,201808,춘천
강원특별자치도,43685,201808,태백
강원특별자치도,12173,201808,평창
강원특별자치도,40460,201808,홍천
강원특별자치도,13372,201808,화천
강원특별자치도,33143,201808,횡성
충청북도,27567,201808,괴산
충청북도,28455,201808,단양
충청북도,33927,201808,보은
충청북도,50994,201808,옥천
충청북도,2190,201808,음성
충청북도,170530,201808,제천
충청북도,93409,201808,증평
충청북도,83612,201808,진천
충청북도,2267012,201808,청주
충청북도,12256,201808,충주
충청남도,68434,201808,계룡
충청남도,159941,201808,공주
충청남도,44883,201808,금산
충청남도,138041,201808,논산
충청남도,208799,201808,당진
충청남도,145789,201808,보령
충청남도,62076,201808,부여
충청남도,189486,201808,서산
충청남도,34878,201808,서천
충청남도,641808,201808,아산
충청남도,83824,201808,예산
충청남도,2216777,201808,천안
충청남도,15681,201808,청양
충청남도,45538,201808,태안
충청남도,79662,201808,홍성
전라북도,29,201808,고창
전라북도,313277,201808,군산
전라북도,51230,201808,김제
전라북도,56888,201808,남원
전라북도,550,201808,무주
전라북도,23842,201808,부안
전라북도,20773,201808,순창
전라북도,150313,201808,완주
전라북도,499349,201808,익산
전라북도,11703,201808,임실
전라북도,165,201808,장수
전라북도,1577169,201808,전주
전라북도,86609,201808,정읍
전라북도,35731,201808,진안
전라남도,2360,201808,강진
전라남도,18667,201808,고흥
전라남도,3467,201808,곡성
전라남도,151471,201808,광양
전라남도,7450,201808,구례
전라남도,405352,201808,나주
전라남도,91289,201808,담양
전라남도,426228,201808,목포
전라남도,75593,201808,무안
전라남도,29491,201808,보성
전라남도,665419,201808,순천
전라남도,5335,201808,신안
전라남도,755700,201808,여수
전라남도,10537,201808,영광
전라남도,30222,201808,영암
전라남도,6072,201808,완도
전라남도,44359,201808,장성
전라남도,12,201808,장흥
전라남도,34488,201808,함평
전라남도,10586,201808,해남
전라남도,228359,201808,화순
경상북도,1088532,201808,경산
경상북도,475949,201808,경주
경상북도,33755,201808,고령
경상북도,674985,201808,구미
경상북도,6,201808,군위
경상북도,202749,201808,김천
경상북도,40547,201808,문경
경상북도,4581,201808,봉화
경상북도,31377,201808,상주
경상북도,17464,201808,성주
경상북도,301359,201808,안동
경상북도,2,201808,영덕
경상북도,85111,201808,영주
경상북도,139848,201808,영천
경상북도,30636,201808,예천
경상북도,14789,201808,울릉
경상북도,19521,201808,울진
경상북도,12980,201808,의성
경상북도,11841,201808,청도
경상북도,236,201808,청송
경상북도,69807,201808,칠곡
경상북도,889294,201808,포항
경상남도,395445,201808,거제
경상남도,1608,201808,고성
경상남도,1742953,201808,김해
경상남도,1540,201808,남해
경상남도,70406,201808,밀양
경상남도,49238,201808,사천
경상남도,145,201808,산청
경상남도,1684635,201808,양산
경상남도,2003,201808,의령
경상남도,1031632,201808,진주
경상남도,303,201808,창녕
경상남도,3379730,201808,창원
경상남도,393140,201808,통영
경상남도,845,201808,하동
경상남도,48038,201808,함안
경상남도,345,201808,합천
제주특별자치도,498310,201808,서귀포
제주특별자치도,1584405,201808,제주
광주광역시,5540104,201809,광주광역시
대구광역시,12748609,201809,대구광역시
대전광역시,6570696,201809,대전광역시
부산광역시,27593182,201809,부산광역시
서울특별시,113066554,201809,서울특별시
세종특별자치시,631108,201809,세종특별자치시
울산광역시,3544948,201809,울산광역시
인천광역시,16892562,201809,인천광역시
경기도,165163,201809,가평
경기도,6889550,201809,고양
경기도,548541,201809,과천
경기도,2726753,201809,광명
경기도,1653572,201809,광주
경기도,1351740,201809,구리
경기도,2269263,201809,군포
경기도,1729094,201809,김포
경기도,3530034,201809,남양주
경기도,500429,201809,동두천
경기도,6689078,201809,부천
경기도,8319452,201809,성남
경기도,7620663,201809,수원
경기도,2021210,201809,시흥
경기도,3692142,201809,안산
경기도,441335,201809,안성
경기도,4988575,201809,안양
경기도,1122486,201809,양주
경기도,277333,201809,양평
경기도,204926,201809,여주
경기도,85006,201809,연천
경기도,969419,201809,오산
경기도,5252700,201809,용인
경기도,912277,201809,의왕
경기도,3167070,201809,의정부
경기도,444345,201809,이천
경기도,1903747,201809,파주
경기도,1664856,201809,평택
경기도,442141,201809,포천
