월,시도명,시군구,계
201805,충남,홍성,"51,462"
201805,전북,계,"902,164"
201805,전북,고창,"30,083"
201805,전북,군산,"131,439"
201805,전북,김제시,"45,488"
201805,전북,남원,"42,872"
201805,전북,무주군,"12,630"
201805,전북,부안,"27,627"
201805,전북,순창,"14,352"
201805,전북,완주군,"53,083"
201805,전북,익산시,"139,986"
201805,전북,임실,"14,602"
201805,전북,장수,"11,939"
201805,전북,전주,"156,297"
201805,전북,전주,"152,755"
201805,전북,정읍,"55,301"
201805,전북,진안군,"13,710"
201805,전남,계,"1,011,138"
201805,전남,강진,"19,050"
201805,전남,고흥,"30,556"
201805,전남,곡성군,"15,177"
201805,전남,광양,"82,450"
201805,전남,구례군,"13,477"
201805,전남,나주시,"60,782"
201805,전남,담양군,"26,876"
201805,전남,목포,"98,927"
201805,전남,무안군,"41,858"
201805,전남,보성,"88,225"
201805,전남,순천,"133,465"
201805,전남,신안군,"20,847"
201805,전남,여수,"129,825"
201805,전남,영광,"26,832"
201805,전남,영암군,"47,431"
201805,전남,완도,"24,465"
201805,전남,장성군,"26,079"
201805,전남,장흥,"19,859"
201805,전남,진도군,"16,173"
201805,전남,함평군,"17,840"
201805,전남,해남,"37,923"
201805,전남,화순군,"33,021"
201805,경북,계,"1,405,917"
201805,경북,경산시,"133,559"
201805,경북,경주,"139,292"
201805,경북,고령군,"20,818"
201805,경북,구미,"210,216"
201805,경북,군위군,"14,709"
201805,경북,김천시,"71,846"
201805,경북,문경,"35,412"
201805,경북,봉화,"17,376"
201805,경북,상주,"52,476"
201805,경북,성주군,"30,611"
201805,경북,안동,"81,790"
201805,경북,영덕,"18,847"
201805,경북,영양군,"9,374"
201805,경북,영주,"55,633"
201805,경북,영천,"58,402"
201805,경북,예천군,"26,480"
201805,경북,울릉군,"5,576"
201805,경북,울진,"25,541"
201805,경북,의성,"29,952"
201805,경북,청도군,"24,416"
201805,경북,청송군,"14,947"
201805,경북,칠곡군,"69,336"
201805,경북,포항,"126,572"
201805,경북,포항,"132,736"
201805,경남,계,"1,681,260"
201805,경남,거제,"104,836"
201805,경남,거창,"31,279"
201805,경남,고성군,"26,488"
201805,경남,김해,"260,339"
201805,경남,남해,"19,328"
201805,경남,밀양,"57,415"
201805,경남,사천시,"55,331"
201805,경남,산청,"19,984"
201805,경남,양산,"162,115"
201805,경남,의령,"14,521"
201805,경남,진주,"161,671"
201805,경남,창녕군,"35,335"
201805,경남,창원,"102,622"
201805,경남,창원,"99,805"
201805,경남,창원,"139,340"
201805,경남,창원,"133,486"
201805,경남,창원,"86,120"
201805,경남,통영,"53,401"
201805,경남,하동군,"24,390"
201805,경남,함안군,"51,218"
201805,경남,함양,"19,133"
201805,경남,합천,"23,103"
201805,제주,계,"521,427"
201805,제주,서귀포시,"101,364"
201805,제주,제주,"420,063"
201806,서울,계,"3,120,469"
201806,부산,계,"1,353,065"
201806,대구,계,"1,169,274"
201806,인천,계,"1,543,895"
201806,광주,계,"656,724"
201806,대전,계,"664,639"
201806,울산,계,"555,362"
201806,세종,계,"140,568"
201806,세종,세종,"140,568"
201806,경기,계,"5,501,802"
201806,경기,가평군,"30,065"
201806,경기,고양시 덕양구,"164,262"
201806,경기,고양시 일산동구,"124,508"
201806,경기,고양시 일산서구,"112,238"
201806,경기,과천시,"21,118"
201806,경기,광명시,"108,697"
201806,경기,광주,"179,022"
201806,경기,구리시,"71,418"
201806,경기,군포시,"100,239"
201806,경기,김포시,"191,045"
201806,경기,남양주시,"273,062"
201806,경기,동두천시,"38,199"
201806,경기,부천시,"305,459"
201806,경기,성남시 분당구,"191,095"
201806,경기,성남시 수정구,"73,162"
201806,경기,성남시 중원구,"75,767"
201806,경기,수원,"179,186"
201806,경기,수원,"136,727"
201806,경기,수원,"109,495"
201806,경기,수원,"73,559"
201806,경기,시흥시,"212,077"
201806,경기,안산시 단원구,"153,957"
201806,경기,안산시 상록구,"141,962"
201806,경기,안성시,"99,258"
201806,경기,안양시 동안구,"123,473"
201806,경기,안양시 만안구,"88,307"
201806,경기,양주시,"97,084"
201806,경기,양평,"57,875"
201806,경기,여주시,"66,794"
201806,경기,연천군,"28,591"
201806,경기,오산시,"97,748"
201806,경기,용인시 기흥구,"182,282"
201806,경기,용인시 수지구,"133,867"
201806,경기,용인시 처인구,"120,957"
201806,경기,의왕시,"60,096"
201806,경기,의정부시,"151,765"
201806,경기,이천,"109,890"
201806,경기,파주,"201,637"
201806,경기,평택시,"250,795"
201806,경기,포천시,"91,285"
201806,경기,하남시,"98,718"
201806,경기,화성시,"375,061"
201806,강원,계,"757,152"
201806,강원,강릉,"106,217"
201806,강원,고성군,"13,882"
201806,강원,동해,"43,970"
201806,강원,삼척시,"31,751"
201806,강원,속초,"36,910"
201806,강원,양구군,"11,806"
201806,강원,양양군,"14,643"
201806,강원,영월,"20,674"
201806,강원,원주,"163,406"
201806,강원,인제,"17,530"
201806,강원,정선,"20,458"
201806,강원,철원,"23,589"
201806,강원,춘천,"129,819"
201806,강원,태백,"21,109"
201806,강원,평창군,"25,423"
201806,강원,홍천,"38,084"
201806,강원,화천군,"12,528"
201806,강원,횡성군,"25,353"
201806,충북,계,"801,579"
201806,충북,괴산군,"21,713"
201806,충북,단양군,"16,237"
201806,충북,보은,"18,330"
201806,충북,영동군,"24,936"
201806,충북,옥천군,"26,739"
201806,충북,음성군,"57,432"
201806,충북,제천,"67,917"
201806,충북,증평군,"19,013"
201806,충북,진천군,"43,557"
201806,충북,청원군,22
201806,충북,청주,"78,729"
201806,충북,청주,"98,068"
201806,충북,청주,"101,270"
201806,충북,청주,"121,292"
201806,충북,충주,"106,324"
201806,충남,계,"1,078,323"
201806,충남,계룡시,"21,485"
201806,충남,공주시,"53,935"
201806,충남,금산,"29,486"
201806,충남,논산시,"61,216"
201806,충남,당진시,"92,956"
201806,충남,보령,"51,285"
201806,충남,부여,"34,685"
201806,충남,서산,"90,565"
201806,충남,서천군,"27,600"
201806,충남,아산시,"160,183"
201806,충남,예산군,"42,819"
201806,충남,천안,"126,838"
201806,충남,천안,"183,208"
201806,충남,청양군,"17,370"
201806,충남,태안군,"33,149"
201806,충남,홍성,"51,543"
201806,전북,계,"905,265"
201806,전북,고창,"30,086"
201806,전북,군산,"131,790"
201806,전북,김제시,"45,607"
201806,전북,남원,"43,584"
201806,전북,무주군,"12,670"
201806,전북,부안,"27,640"
201806,전북,순창,"14,349"
201806,전북,완주군,"53,236"
201806,전북,익산시,"140,258"
201806,전북,임실,"14,568"
201806,전북,장수,"11,904"
201806,전북,전주,"157,191"
201806,전북,전주,"152,987"
201806,전북,정읍,"55,617"
201806,전북,진안군,"13,778"
201806,전남,계,"1,014,986"
201806,전남,강진,"19,037"
201806,전남,고흥,"30,656"
201806,전남,곡성군,"15,167"
201806,전남,광양,"82,646"
201806,전남,구례군,"13,480"
201806,전남,나주시,"61,177"
201806,전남,담양군,"26,925"
201806,전남,목포,"99,136"
201806,전남,무안군,"41,936"
201806,전남,보성,"90,544"
201806,전남,순천,"133,913"
201806,전남,신안군,"20,879"
201806,전남,여수,"130,136"
201806,전남,영광,"26,870"
201806,전남,영암군,"46,972"
201806,전남,완도,"24,537"
201806,전남,장성군,"26,107"
201806,전남,장흥,"19,871"
201806,전남,진도군,"16,200"
201806,전남,함평군,"17,785"
201806,전남,해남,"38,014"
201806,전남,화순군,"32,998"
201806,경북,계,"1,408,400"
201806,경북,경산시,"133,985"
201806,경북,경주,"139,646"
201806,경북,고령군,"20,822"
201806,경북,구미,"210,569"
201806,경북,군위군,"14,649"
201806,경북,김천시,"71,935"
201806,경북,문경,"35,438"
201806,경북,봉화,"17,395"
201806,경북,상주,"52,518"
201806,경북,성주군,"30,615"
201806,경북,안동,"81,897"
201806,경북,영덕,"18,895"
201806,경북,영양군,"9,370"
201806,경북,영주,"55,658"
201806,경북,영천,"58,528"
201806,경북,예천군,"26,622"
201806,경북,울릉군,"5,628"
201806,경북,울진,"25,572"
201806,경북,의성,"29,970"
201806,경북,청도군,"24,460"
201806,경북,청송군,"14,979"
201806,경북,칠곡군,"69,446"
201806,경북,포항,"126,773"
201806,경북,포항,"133,030"
201806,경남,계,"1,683,948"
201806,경남,거제,"104,928"
201806,경남,거창,"31,351"
201806,경남,고성군,"26,532"
201806,경남,김해,"261,131"
201806,경남,남해,"19,398"
201806,경남,밀양,"57,464"
201806,경남,사천시,"55,439"
201806,경남,산청,"19,990"
201806,경남,양산,"162,684"
201806,경남,의령,"14,565"
201806,경남,진주,"162,050"
201806,경남,창녕군,"35,434"
201806,경남,창원,"102,614"
201806,경남,창원,"99,764"
201806,경남,창원,"139,067"
201806,경남,창원,"133,746"
201806,경남,창원,"86,577"
201806,경남,통영,"53,480"
201806,경남,하동군,"24,385"
201806,경남,함안군,"51,147"
201806,경남,함양,"19,103"
201806,경남,합천,"23,099"
201806,제주,계,"526,584"
201806,제주,서귀포시,"101,693"
201806,제주,제주,"424,891"
201807,서울,계,"3,121,497"
201807,부산,계,"1,356,553"
201807,대구,계,"1,171,042"
201807,인천,계,"1,548,964"
201807,광주,계,"658,381"
201807,대전,계,"665,977"
201807,울산,계,"555,983"
201807,세종,계,"141,900"
201807,세종,세종,"141,900"
201807,경기,계,"5,521,232"
201807,경기,가평군,"30,210"
201807,경기,고양시 덕양구,"164,632"
201807,경기,고양시 일산동구,"125,108"
201807,경기,고양시 일산서구,"112,162"
201807,경기,과천시,"21,080"
201807,경기,광명시,"108,869"
201807,경기,광주,"180,212"
201807,경기,구리시,"71,722"
201807,경기,군포시,"100,365"
201807,경기,김포시,"193,135"
201807,경기,남양주시,"274,323"
201807,경기,동두천시,"38,350"
201807,경기,부천시,"305,998"
201807,경기,성남시 분당구,"191,198"
201807,경기,성남시 수정구,"73,123"
201807,경기,성남시 중원구,"75,829"
201807,경기,수원,"180,135"
201807,경기,수원,"137,289"
201807,경기,수원,"109,307"
201807,경기,수원,"73,400"
201807,경기,시흥시,"213,147"
201807,경기,안산시 단원구,"154,104"
201807,경기,안산시 상록구,"142,005"
201807,경기,안성시,"98,900"
201807,경기,안양시 동안구,"123,627"
201807,경기,안양시 만안구,"88,334"
201807,경기,양주시,"97,613"
201807,경기,양평,"58,124"
201807,경기,여주시,"66,841"
201807,경기,연천군,"28,622"
201807,경기,오산시,"98,105"
201807,경기,용인시 기흥구,"182,751"
201807,경기,용인시 수지구,"134,048"
201807,경기,용인시 처인구,"122,765"
201807,경기,의왕시,"60,338"
201807,경기,의정부시,"152,166"
201807,경기,이천,"110,297"
201807,경기,파주,"202,538"
201807,경기,평택시,"252,479"
201807,경기,포천시,"91,187"
201807,경기,하남시,"99,328"
201807,경기,화성시,"377,466"
201807,강원,계,"759,804"
201807,강원,강릉,"106,579"
201807,강원,고성군,"13,921"
201807,강원,동해,"44,065"
201807,강원,삼척시,"31,890"
201807,강원,속초,"37,015"
201807,강원,양구군,"11,817"
201807,강원,양양군,"14,692"
201807,강원,영월,"20,720"
201807,강원,원주,"164,104"
201807,강원,인제,"17,586"
201807,강원,정선,"20,542"
201807,강원,철원,"23,652"
201807,강원,춘천,"130,290"
201807,강원,태백,"21,142"
201807,강원,평창군,"25,497"
201807,강원,홍천,"38,264"
201807,강원,화천군,"12,537"
201807,강원,횡성군,"25,491"
201807,충북,계,"803,924"
201807,충북,괴산군,"21,734"
201807,충북,단양군,"16,284"
201807,충북,보은,"18,377"
201807,충북,영동군,"24,954"
201807,충북,옥천군,"26,804"
201807,충북,음성군,"57,731"
201807,충북,제천,"68,014"
201807,충북,증평군,"19,061"
201807,충북,진천군,"43,874"
201807,충북,청원군,22
201807,충북,청주,"79,059"
201807,충북,청주,"98,279"
201807,충북,청주,"101,512"
201807,충북,청주,"121,568"
201807,충북,충주,"106,651"
201807,충남,계,"1,081,717"
201807,충남,계룡시,"21,540"
201807,충남,공주시,"54,109"
201807,충남,금산,"29,521"
201807,충남,논산시,"61,322"
201807,충남,당진시,"93,318"
201807,충남,보령,"51,404"
201807,충남,부여,"34,751"
201807,충남,서산,"90,970"
201807,충남,서천군,"27,645"
201807,충남,아산시,"160,594"
201807,충남,예산군,"42,940"
201807,충남,천안,"127,524"
201807,충남,천안,"183,859"
201807,충남,청양군,"17,330"
201807,충남,태안군,"33,171"
201807,충남,홍성,"51,719"
201807,전북,계,"907,900"
201807,전북,고창,"30,180"
201807,전북,군산,"132,060"
201807,전북,김제시,"45,792"
201807,전북,남원,"43,627"
201807,전북,무주군,"12,716"
201807,전북,부안,"27,674"
201807,전북,순창,"14,368"
201807,전북,완주군,"53,234"
201807,전북,익산시,"140,516"
201807,전북,임실,"14,589"
201807,전북,장수,"11,930"
201807,전북,전주,"161,230"
201807,전북,전주,"150,273"
201807,전북,정읍,"55,919"
201807,전북,진안군,"13,792"
201807,전남,계,"1,018,390"
201807,전남,강진,"19,071"
201807,전남,고흥,"30,748"
201807,전남,곡성군,"15,157"
201807,전남,광양,"82,807"
201807,전남,구례군,"13,539"
201807,전남,나주시,"61,482"
201807,전남,담양군,"26,896"
201807,전남,목포,"99,399"
201807,전남,무안군,"41,980"
201807,전남,보성,"90,631"
201807,전남,순천,"134,238"
201807,전남,신안군,"21,009"
201807,전남,여수,"130,382"
201807,전남,영광,"26,909"
201807,전남,영암군,"48,409"
201807,전남,완도,"24,573"
201807,전남,장성군,"26,112"
201807,전남,장흥,"19,889"
201807,전남,진도군,"16,243"
201807,전남,함평군,"17,824"
201807,전남,해남,"38,062"
201807,전남,화순군,"33,030"
201807,경북,계,"1,411,174"
201807,경북,경산시,"134,416"
201807,경북,경주,"139,887"
201807,경북,고령군,"20,875"
201807,경북,구미,"210,925"
201807,경북,군위군,"14,596"
201807,경북,김천시,"72,152"
201807,경북,문경,"35,450"
201807,경북,봉화,"17,406"
201807,경북,상주,"52,683"
201807,경북,성주군,"30,608"
201807,경북,안동,"82,083"
201807,경북,영덕,"18,871"
201807,경북,영양군,"9,371"
201807,경북,영주,"55,715"
201807,경북,영천,"58,676"
201807,경북,예천군,"26,750"
201807,경북,울릉군,"5,663"
201807,경북,울진,"25,617"
201807,경북,의성,"30,142"
201807,경북,청도군,"24,497"
201807,경북,청송군,"14,990"
201807,경북,칠곡군,"69,525"
201807,경북,포항,"126,922"
201807,경북,포항,"133,354"
201807,경남,계,"1,686,718"
201807,경남,거제,"104,967"
201807,경남,거창,"31,460"
201807,경남,고성군,"26,664"
201807,경남,김해,"261,893"
201807,경남,남해,"19,442"
201807,경남,밀양,"57,573"
201807,경남,사천시,"55,569"
201807,경남,산청,"19,996"
201807,경남,양산,"163,619"
201807,경남,의령,"14,479"
201807,경남,진주,"162,330"
201807,경남,창녕군,"35,402"
201807,경남,창원,"102,618"
201807,경남,창원,"99,697"
201807,경남,창원,"138,644"
201807,경남,창원,"133,907"
201807,경남,창원,"86,921"
