시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
강원특별자치도,동해,202006,32.0754717,30.6122449,0.523560209,45.76271186,20.45454545,20,76.24309392,74.7826087,74.4047619,76.70886076,79.33194154,12.70846527,26.95815451,29.54545455,23.6,14.70588235,28.5326087,14.70588235,70.24669073,59.3546561,67.1875,43.10344828
강원특별자치도,동해,202007,18.86792453,16.32653061,0.523560209,25.42372881,15.90909091,20,74.58563536,68.98550725,70.23809524,77.72151899,78.28810021,36.53156006,26.7972103,25,19.6,8.823529412,17.93478261,0,42.77978339,29.42258704,89.0625,72.4137931
강원특별자치도,동해,202008,35.8490566,22.44897959,0.523560209,18.6440678,20.45454545,30,86.1878453,83.47826087,78.57142857,87.34177215,89.1440501,18.14439519,13.49248927,18.18181818,17.6,0,22.01086957,52.94117647,40.91456077,30.42739881,84.375,82.75862069
강원특별자치도,동해,202009,28.30188679,21.42857143,0.523560209,33.89830508,15.90909091,30,72.09944751,67.53623188,64.58333333,72.65822785,70.98121086,32.08781929,22.47854077,43.18181818,48.4,41.17647059,42.93478261,26.47058824,49.03730445,46.94310784,73.4375,58.62068966
강원특별자치도,동해,202010,30.18867925,25.51020408,5.759162304,32.20338983,27.27272727,40,56.90607735,54.7826087,50.5952381,56.96202532,60.96033403,0.538315389,1.368025751,31.81818182,18,8.823529412,16.57608696,79.41176471,60.98074609,67.67619587,51.5625,29.31034483
강원특별자치도,동해,202011,32.0754717,26.53061224,10.9947644,27.11864407,34.09090909,30,46.68508287,44.34782609,49.70238095,46.83544304,46.34655532,1.213848427,3.084763948,34.09090909,23.6,8.823529412,21.73913043,79.41176471,55.29482551,70.84630626,28.125,17.24137931
강원특별자치도,동해,202012,32.0754717,25.51020408,10.9947644,32.20338983,29.54545455,30,26.24309392,22.89855072,18.75,29.11392405,29.85386221,0.242769685,0.429184549,43.18181818,20.8,88.23529412,32.88043478,88.23529412,62.87605295,84.74384376,7.8125,10.34482759
강원특별자치도,동해,202101,28.30188679,28.57142857,10.9947644,27.11864407,31.81818182,40,20.44198895,17.10144928,25.89285714,22.53164557,22.75574113,0.2849905,0.402360515,45.45454545,25.6,73.52941176,47.2826087,73.52941176,58.87484958,75.62977639,15.625,13.79310345
강원특별자치도,동해,202102,37.73584906,32.65306122,5.759162304,33.89830508,27.27272727,40,31.49171271,29.27536232,45.23809524,31.64556962,31.73277662,0.094996833,0.241416309,45.45454545,30.4,73.52941176,34.7826087,73.52941176,59.59687124,78.23379564,23.4375,18.96551724
강원특별자치도,동해,202103,35.8490566,45.91836735,5.759162304,35.59322034,29.54545455,30,42.54143646,39.42028986,37.79761905,42.78481013,40.91858038,10.53409331,18.05257511,36.36363636,22.4,8.823529412,25,88.23529412,60.19855596,61.29351826,48.4375,15.51724138
강원특별자치도,동해,202104,32.0754717,38.7755102,5.759162304,45.76271186,22.72727273,30,51.65745856,48.69565217,52.08333333,52.15189873,51.565762,8.475828583,9.334763948,40.90909091,26,41.17647059,27.17391304,41.17647059,66.87725632,64.39286725,46.875,20.68965517
강원특별자치도,동해,202105,32.0754717,38.7755102,5.759162304,50.84745763,20.45454545,30,62.43093923,59.71014493,61.01190476,61.51898734,63.6743215,12.33903314,13.30472103,36.36363636,32.8,73.52941176,38.31521739,79.41176471,64.07942238,53.04273988,51.5625,25.86206897
강원특별자치도,동해,202106,37.73584906,23.46938776,0.523560209,38.98305085,18.18181818,30,73.48066298,69.85507246,65.17857143,74.6835443,75.36534447,4.285412708,3.916309013,22.72727273,22,8.823529412,20.38043478,8.823529412,54.09145608,42.17378998,79.6875,48.27586207
강원특별자치도,동해,202107,28.30188679,20.40816327,5.759162304,27.11864407,20.45454545,40,86.74033149,84.05797101,76.48809524,87.34177215,88.5177453,11.69516572,13.68025751,15.90909091,10.4,0,10.59782609,100,75.90252708,64.13812624,89.0625,84.48275862
강원특별자치도,동해,202108,26.41509434,22.44897959,5.759162304,32.20338983,18.18181818,40,84.53038674,81.15942029,75.5952381,86.07594937,87.2651357,44.68017733,22.93454936,25,23.2,8.823529412,25.27173913,0,30.29482551,18.52533258,84.375,72.4137931
강원특별자치도,동해,202109,15.09433962,12.24489796,5.759162304,33.89830508,13.63636364,40,76.24309392,72.46376812,64.88095238,76.70886076,80.37578288,18.66160017,27.76287554,25,16.4,8.823529412,26.35869565,88.23529412,48.58604091,46.30625531,81.25,67.24137931
강원특별자치도,동해,202111,35.8490566,24.48979592,5.759162304,47.45762712,31.81818182,30,48.89502762,47.24637681,41.66666667,48.86075949,50.73068894,0.802195482,0.831545064,36.36363636,23.6,73.52941176,32.33695652,52.94117647,61.85318893,80.92272856,34.375,17.24137931
강원특별자치도,동해,202201,33.96226415,24.48979592,5.759162304,38.98305085,34.09090909,40,24.58563536,19.71014493,9.523809524,27.08860759,35.49060543,1.139962001,2.092274678,38.63636364,16.4,8.823529412,25.27173913,79.41176471,64.6811071,84.54571186,23.4375,17.24137931
강원특별자치도,동해,202202,33.96226415,27.55102041,5.759162304,62.71186441,22.72727273,30,25.41436464,22.31884058,25.29761905,27.84810127,32.98538622,0.08444163,0.134120172,50,21.6,73.52941176,25.81521739,73.52941176,69.01323706,92.93801302,9.375,12.06896552
강원특별자치도,동해,202203,56.60377358,48.97959184,5.759162304,59.3220339,34.09090909,40,42.54143646,39.13043478,45.23809524,43.29113924,46.76409186,9.964112307,8.181330472,36.36363636,23.2,0,29.61956522,73.52941176,57.9723225,58.54797622,45.3125,15.51724138
강원특별자치도,동해,202204,35.8490566,36.73469388,5.759162304,74.57627119,22.72727273,30,59.1160221,58.26086957,69.94047619,56.96202532,55.11482255,4.507071986,3.996781116,40.90909091,26.8,79.41176471,32.06521739,79.41176471,73.49578821,72.36060006,39.0625,15.51724138
강원특별자치도,동해,202205,26.41509434,29.59183673,5.759162304,84.74576271,25,30,69.33701657,68.4057971,77.97619048,66.83544304,63.0480167,0.464428963,0.61695279,34.09090909,17.2,8.823529412,19.02173913,67.64705882,82.94223827,73.26634588,37.5,27.5862069
강원특별자치도,동해,202206,18.86792453,22.44897959,5.759162304,55.93220339,18.18181818,20,77.0718232,74.49275362,82.14285714,77.46835443,76.61795407,12.45514038,17.7306867,29.54545455,17.2,73.52941176,20.38043478,67.64705882,49.36823105,37.13557883,75,32.75862069
강원특별자치도,동해,202207,20.75471698,20.40816327,5.759162304,40.6779661,15.90909091,20,84.80662983,81.15942029,80.05952381,87.34177215,89.77035491,16.85666033,10.05901288,20.45454545,15.2,8.823529412,14.40217391,8.823529412,42.59927798,29.19615058,93.75,77.5862069
강원특별자치도,동해,202208,16.98113208,19.3877551,5.759162304,37.28813559,20.45454545,30,86.1878453,82.31884058,81.8452381,86.83544304,80.37578288,25.03694321,19.31330472,15.90909091,14.4,8.823529412,14.40217391,52.94117647,38.20697954,27.35635437,82.8125,60.34482759
강원특별자치도,동해,202209,11.32075472,14.28571429,5.759162304,37.28813559,11.36363636,10,74.58563536,72.75362319,62.20238095,73.67088608,73.48643006,12.33903314,17.59656652,34.09090909,44.8,8.823529412,39.94565217,8.823529412,54.15162455,53.28332862,76.5625,46.55172414
강원특별자치도,동해,202210,9.433962264,12.24489796,5.759162304,37.28813559,18.18181818,20,58.83977901,56.8115942,67.26190476,59.49367089,61.58663883,27.48575047,24.222103,31.81818182,21.2,73.52941176,25.27173913,67.64705882,43.86281588,44.43815454,67.1875,25.86206897
강원특별자치도,동해,202211,26.41509434,29.59183673,5.759162304,40.6779661,34.09090909,30,52.20994475,50.72463768,49.70238095,51.39240506,45.09394572,5.879248469,6.652360515,29.54545455,22.8,8.823529412,31.79347826,67.64705882,54.54271961,69.6292103,40.625,17.24137931
강원특별자치도,동해,202212,22.64150943,24.48979592,5.759162304,42.37288136,25,20,25.13812155,20.86956522,21.13095238,27.84810127,30.89770355,0.042220815,0.107296137,43.18181818,24.4,79.41176471,31.52173913,88.23529412,64.50060168,87.30540617,7.8125,18.96551724
강원특별자치도,동해,202301,28.30188679,30.6122449,6.282722513,42.20338983,27.5,28,26.51933702,22.60869565,33.92857143,28.60759494,23.17327766,6.723664767,8.905579399,38.63636364,20.8,8.823529412,26.90217391,88.23529412,61.52226233,79.776394,15.625,15.51724138
강원특별자치도,동해,202302,35.8490566,32.65306122,6.282722513,42.20338983,36.81818182,32,31.49171271,26.66666667,29.46428571,33.41772152,42.37995825,7.462529027,6.276824034,34.09090909,23.6,8.823529412,23.64130435,8.823529412,50.48134777,64.15227852,37.5,17.24137931
강원특별자치도,동해,202303,37.73584906,57.14285714,4.712041885,59.3220339,31.81818182,27,48.06629834,45.79710145,54.46428571,47.59493671,50.3131524,0.992189149,2.387339056,34.09090909,24.4,8.823529412,25.54347826,73.52941176,67.08784597,70.18114917,35.9375,15.51724138
강원특별자치도,동해,202304,41.50943396,83.67346939,1.570680628,63.22033898,22.95454545,24,57.45856354,55.65217391,68.75,55.69620253,61.37787056,1.203293224,2.521459227,43.18181818,57.6,73.52941176,68.47826087,73.52941176,65.64380265,63.04840079,40.625,12.06896552
강원특별자치도,동해,202305,32.0754717,42.85714286,2.094240838,64.40677966,22.04545455,22,66.85082873,64.92753623,82.73809524,65.82278481,61.7954071,7.768629935,10.97103004,29.54545455,23.2,8.823529412,27.17391304,8.823529412,69.49458484,58.91593547,57.8125,18.96551724
강원특별자치도,동해,202306,22.64150943,26.53061224,2.617801047,64.57627119,18.63636364,19,78.17679558,76.23188406,76.19047619,77.72151899,79.95824635,11.77960735,10.32725322,27.27272727,21.2,100,23.36956522,100,70.27677497,59.42541749,70.3125,34.48275862
강원특별자치도,동해,202307,22.64150943,30.6122449,4.712041885,44.06779661,21.36363636,25,87.01657459,84.34782609,81.8452381,87.59493671,87.8914405,7.958623601,4.613733906,18.18181818,19.2,67.64705882,23.64130435,67.64705882,50.54151625,37.51769035,85.9375,62.06896552
강원특별자치도,동해,202308,15.09433962,21.42857143,0.523560209,39.3220339,12.04545455,19,87.29281768,84.05797101,86.9047619,88.86075949,90.81419624,41.46084019,54.58690987,25,28.4,100,38.04347826,0,52.37665463,43.16444948,89.0625,67.24137931
강원특별자치도,동해,202309,13.20754717,17.34693878,0.523560209,43.89830508,12.5,21,78.72928177,75.36231884,69.94047619,79.49367089,77.03549061,27.5701921,37.76824034,25,23.2,8.823529412,23.91304348,8.823529412,49.00722022,46.74497594,85.9375,70.68965517
강원특별자치도,동해,202310,18.86792453,19.3877551,2.617801047,52.71186441,19.09090909,27,63.25966851,62.89855072,54.16666667,61.7721519,62.21294363,3.293223559,4.801502146,31.81818182,17.6,8.823529412,20.10869565,100,61.82310469,68.63855081,51.5625,32.75862069
강원특별자치도,동해,202311,24.52830189,18.36734694,4.712041885,48.30508475,20,22,47.79005525,45.2173913,61.60714286,47.08860759,43.00626305,7.874181972,19.63519313,36.36363636,25.6,67.64705882,40.2173913,79.41176471,59.98796631,77.99320691,26.5625,20.68965517
강원특별자치도,동해,202312,26.41509434,22.44897959,6.806282723,42.37288136,26.81818182,26,30.66298343,25.79710145,37.5,33.41772152,30.89770355,19.12602913,23.09549356,36.36363636,25.2,8.823529412,30.70652174,88.23529412,53.70036101,70.29436739,35.9375,24.13793103
강원특별자치도,동해,202401,26.41509434,20.40816327,6.806282723,43.55932203,29.77272727,27,26.51933702,21.73913043,19.94047619,29.62025316,29.01878914,5.826472451,13.59978541,31.81818182,14.8,94.11764706,19.83695652,94.11764706,56.91937425,72.78516841,34.375,20.68965517
강원특별자치도,동해,202402,22.64150943,21.42857143,3.141361257,50.33898305,24.09090909,23,29.83425414,23.76811594,39.88095238,34.93670886,45.30271399,16.21279291,8.208154506,29.54545455,22.8,8.823529412,24.45652174,0,26.23345367,24.89385791,70.3125,31.03448276
강원특별자치도,속초,201901,43.39622642,50,31.93717277,47.45762712,29.54545455,50,23.48066298,20.57971014,18.75,24.55696203,30.27139875,0.918302723,2.333690987,31.81818182,27.6,94.11764706,26.35869565,100,67.53910951,89.71129352,4.6875,5.172413793
강원특별자치도,속초,201902,52.83018868,46.93877551,31.93717277,54.23728814,29.54545455,60,25.69060773,21.15942029,27.38095238,27.84810127,33.82045929,2.913236225,3.64806867,29.54545455,16,79.41176471,23.64130435,79.41176471,62.45487365,83.14463629,26.5625,20.68965517
강원특별자치도,속초,201903,64.1509434,54.08163265,26.70157068,74.57627119,22.72727273,50,41.43646409,40.28985507,44.94047619,40,46.13778706,4.68651045,3.299356223,36.36363636,30,100,28.80434783,100,67.83995187,71.18596094,29.6875,10.34482759
강원특별자치도,속초,201904,32.0754717,43.87755102,21.46596859,72.88135593,18.18181818,40,51.65745856,50.43478261,57.73809524,49.62025316,51.77453027,8.539159806,8.369098712,36.36363636,32,94.11764706,40.76086957,79.41176471,67.05776173,64.59099915,35.9375,12.06896552
강원특별자치도,속초,201905,39.62264151,48.97959184,16.23036649,98.30508475,15.90909091,30,73.48066298,74.7826087,82.44047619,69.36708861,62.63048017,0.601646612,1.072961373,38.63636364,26,100,22.2826087,94.11764706,86.82310469,77.03085197,31.25,12.06896552
강원특별자치도,속초,201906,30.18867925,29.59183673,10.9947644,72.88135593,13.63636364,20,74.03314917,72.17391304,70.53571429,74.17721519,73.06889353,10.32298923,11.80257511,29.54545455,13.2,94.11764706,11.41304348,41.17647059,65.34296029,53.90602887,71.875,31.03448276
강원특별자치도,속초,201907,28.30188679,25.51020408,10.9947644,55.93220339,11.36363636,20,87.01657459,83.47826087,88.0952381,87.34177215,86.0125261,24.74139751,24.81223176,27.27272727,14.8,94.11764706,17.66304348,41.17647059,56.67870036,43.6739315,75,60.34482759
강원특별자치도,속초,201908,24.52830189,28.57142857,10.9947644,47.45762712,13.63636364,20,89.77900552,87.53623188,86.60714286,89.62025316,89.35281837,30.9795229,54.64055794,27.27272727,16.8,100,20.38043478,79.41176471,67.1179302,59.36880838,71.875,58.62068966
강원특별자치도,속초,201909,13.20754717,25.51020408,5.759162304,37.28813559,13.63636364,20,76.51933702,73.91304348,76.78571429,76.4556962,73.2776618,22.1553726,15.77253219,22.72727273,27.6,41.17647059,34.51086957,47.05882353,41.39590854,37.10727427,73.4375,68.96551724
강원특별자치도,속초,201910,15.09433962,32.65306122,10.9947644,40.6779661,18.18181818,30,63.25966851,60.28985507,55.05952381,62.78481013,62.63048017,19.57990289,21.13733906,31.81818182,28.8,100,27.7173913,94.11764706,45.15643803,46.27795075,56.25,41.37931034
강원특별자치도,속초,201911,16.98113208,31.63265306,26.70157068,32.20338983,31.81818182,50,44.75138122,42.60869565,43.45238095,45.3164557,46.55532359,16.60333544,19.07188841,29.54545455,18,79.41176471,27.44565217,79.41176471,53.9410349,69.04896688,39.0625,18.96551724
강원특별자치도,속초,201912,26.41509434,31.63265306,26.70157068,33.89830508,31.81818182,50,30.38674033,26.66666667,23.51190476,31.64556962,34.23799582,1.034409964,2.628755365,31.81818182,27.6,79.41176471,28.5326087,73.52941176,56.28760529,75.12029437,20.3125,10.34482759
강원특별자치도,속초,202001,16.98113208,25.51020408,21.46596859,38.98305085,22.72727273,50,28.17679558,23.1884058,13.98809524,32.91139241,40.50104384,15.6322567,15.71888412,36.36363636,26.8,94.11764706,29.89130435,100,46.84115523,57.86866686,32.8125,27.5862069
강원특별자치도,속초,202002,32.0754717,32.65306122,21.46596859,44.06779661,20.45454545,50,30.11049724,25.50724638,28.57142857,31.64556962,31.94154489,5.889803673,6.464592275,34.09090909,21.6,73.52941176,30.16304348,79.41176471,56.10709988,70.0254741,32.8125,22.4137931
강원특별자치도,속초,202003,32.0754717,37.75510204,16.23036649,55.93220339,18.18181818,40,40.60773481,38.84057971,38.0952381,38.98734177,45.30271399,4.010977412,5.552575107,43.18181818,22.8,73.52941176,39.13043478,79.41176471,77.04572804,82.6068497,37.5,17.24137931
강원특별자치도,속초,202004,28.30188679,41.83673469,16.23036649,67.79661017,13.63636364,20,50,48.98550725,53.57142857,48.10126582,50.9394572,4.053198227,4.855150215,45.45454545,28.4,100,32.88043478,73.52941176,74.72924188,73.47863006,28.125,18.96551724
강원특별자치도,속초,202005,20.75471698,33.67346939,10.9947644,66.10169492,9.090909091,30,66.02209945,64.92753623,77.08333333,65.82278481,65.34446764,25.87080431,37.55364807,38.63636364,26.4,73.52941176,37.5,73.52941176,63.44765343,52.06623266,59.375,18.96551724
강원특별자치도,속초,202006,30.18867925,40.81632653,10.9947644,67.79661017,13.63636364,30,80.11049724,78.84057971,79.46428571,78.48101266,78.07933194,28.6995989,57.56437768,38.63636364,25.2,100,29.61956522,100,69.52466907,58.33569205,65.625,32.75862069
강원특별자치도,속초,202007,16.98113208,22.44897959,10.9947644,40.6779661,9.090909091,20,78.45303867,73.91304348,79.76190476,80.25316456,81.62839248,39.55034832,30.98175966,31.81818182,22.4,20.58823529,29.61956522,14.70588235,48.4055355,35.06934616,82.8125,75.86206897
강원특별자치도,속초,202008,16.98113208,22.44897959,16.23036649,37.28813559,15.90909091,30,89.77900552,88.11594203,85.11904762,89.87341772,89.97912317,43.41355288,34.30793991,20.45454545,24.4,100,18.75,41.17647059,36.34175692,25.19105576,78.125,67.24137931
